careeryear_split_point,aid,citCount,quantile_50
5,186906,4.842105263157895,D
5,186936,4.933333333333334,B
5,186937,3.25,B
5,18694,9.970149253731343,D
5,186967,2.4285714285714284,D
5,186968,4.0,C
5,18701,24.285714285714285,C
5,187027,6.666666666666667,C
5,18705,11.961538461538462,B
5,18707,25.54901960784314,C
5,187080,2.7777777777777777,D
5,187086,2.0,B
5,1871,7.36,C
5,187129,5.076923076923077,B
5,18715,2.1818181818181817,A
5,187181,4.695652173913044,D
5,1872,12.0,C
5,18720,6.769230769230769,C
5,1872071,1.25,B
5,187208,4.0,B
5,187218,3.8,B
5,187222,8.117647058823529,C
5,187226,4.4,B
5,187229,4.375,C
5,18724,7.475,B
5,18726,7.666666666666667,B
5,18727,27.0,B
5,18728,14.125,B
5,1872834,3.75,B
5,18729,3.3846153846153846,D
5,1873,5.3125,B
5,187304,6.785714285714286,B
5,18737,8.0,D
5,1874,13.714285714285714,A
5,187433,1.6875,D
5,187448,2.75,B
5,187489,10.620689655172415,B
5,187501,2.888888888888889,B
5,187502,4.28,D
5,187527,10.393939393939394,C
5,18755,4.142857142857143,C
5,18758,12.538461538461538,D
5,187599,12.153846153846153,C
5,18760,4.909090909090909,C
5,187635,0.8,B
5,18765,7.82051282051282,D
5,187663,3.5,B
5,187676,5.666666666666667,C
5,187692,10.470588235294118,D
5,18770,12.0,A
5,1877308,1.1,C
5,18774,9.473684210526315,D
5,18775,5.0,C
5,18776,11.6,C
5,187766,1.6666666666666667,C
5,187772,5.411764705882353,D
5,187777,3.5,B
5,187782,6.352941176470588,A
5,18782,2.9,A
5,18783,8.385964912280702,B
5,187895,5.851063829787234,D
5,187898,0.8571428571428571,D
5,18791,11.89795918367347,A
5,1879256,1.0,
5,187927,6.666666666666667,B
5,187950,3.5,D
5,187968,3.8,C
5,188,10.166666666666666,B
5,18800,16.369565217391305,B
5,188019,14.333333333333334,D
5,188030,4.1,C
5,188031,4.0,D
5,18805,15.277777777777779,A
5,188103,7.7272727272727275,B
5,188120,5.576923076923077,C
5,18813,18.88235294117647,C
5,188149,2.0,C
5,18816,4.588235294117647,A
5,188169,6.5,C
5,18817,5.619047619047619,B
5,188182,3.074074074074074,B
5,188183,13.65,B
5,188211,2.9166666666666665,C
5,188212,7.061224489795919,C
5,188216,7.055555555555555,D
5,188279,2.7142857142857144,
5,188281,1.1666666666666667,C
5,188293,6.3076923076923075,D
5,18833,19.555555555555557,B
5,188331,5.6,B
5,18834,6.9,B
5,188346,1.2,C
5,188353,9.1,B
5,18836,4.5,C
5,18838,26.0,B
5,188389,3.3333333333333335,C
5,188395,8.11111111111111,C
5,1885,3.5,B
5,188504,3.130434782608696,C
5,18851,6.0,A
5,188514,2.6666666666666665,D
5,188530,3.3333333333333335,C
5,188560,4.685714285714286,B
5,188577,4.4,C
5,18860,14.0,A
5,18861,13.6,B
5,188621,2.72,B
5,188631,6.333333333333333,D
5,188706,22.25,C
5,188793,0.25,C
5,188836,8.214285714285714,C
5,188867,7.111111111111111,C
5,188871,5.5,D
5,188897,0.5,B
5,188927,14.0,D
5,188961,6.071428571428571,D
5,188975,1.0,D
5,188994,3.272727272727273,C
5,189000,14.625,A
5,189056,7.571428571428571,C
5,189059,7.222222222222222,D
5,189061,13.5,D
5,189067,1.4,C
5,189070,4.619047619047619,D
5,189073,4.666666666666667,D
5,189089,2.88,C
5,189125,4.833333333333333,D
5,18913,3.526315789473684,C
5,189177,2.142857142857143,C
5,18921,7.666666666666667,C
5,189211,2.891891891891892,D
5,189218,7.0,C
5,189249,3.3333333333333335,C
5,18925,6.84,C
5,189250,3.0,C
5,189253,4.838709677419355,C
5,189255,7.142857142857143,B
5,189279,3.909090909090909,D
5,189283,8.125,D
5,18938,4.75,C
5,189380,8.1,C
5,1894218,9.666666666666666,B
5,189423,11.5,D
5,189453,6.25,C
5,189454,3.388888888888889,C
5,189459,2.0,C
5,189477,3.8,C
5,189489,2.3333333333333335,A
5,18949,19.5,D
5,189507,4.8125,C
5,189545,3.4615384615384617,C
5,189583,4.0,D
5,189586,5.0,D
5,189600,6.2,B
5,189608,4.166666666666667,C
5,18964,3.04,D
5,189683,4.909090909090909,C
5,18976,8.65,B
5,18979,10.529411764705882,B
5,189804,4.8,B
5,18981,13.75609756097561,B
5,189811,2.375,C
5,189817,2.0,D
5,189886,5.24,D
5,189887,3.473684210526316,B
5,189890,3.142857142857143,C
5,189897,4.25,B
5,18990,4.4,C
5,190,24.25,B
5,190008,9.653846153846153,A
5,190017,6.285714285714286,C
5,190062,3.5,C
5,190076,2.4615384615384617,B
5,190087,5.625,C
5,190097,3.55,C
5,190123,0.5555555555555556,B
5,19014,5.166666666666667,B
5,190201,4.185185185185185,B
5,190249,8.0,D
5,190264,4.833333333333333,C
5,190271,2.0,C
5,190278,3.2142857142857144,C
5,19030,6.4,D
5,190301,6.571428571428571,C
5,190306,1.0,C
5,190307,9.483870967741936,C
5,19033,5.65,B
5,1904058,2.6666666666666665,B
5,190412,10.071428571428571,C
5,19042,14.909090909090908,B
5,1904336,2.0,B
5,190434,3.0,C
5,1904421,3.9285714285714284,B
5,1904489,3.5,C
5,1904536,4.0,B
5,1904786,0.6666666666666666,A
5,190482,5.785714285714286,C
5,190485,4.357142857142857,C
5,1905087,0.16666666666666666,B
5,190512,5.172413793103448,B
5,190525,8.076923076923077,B
5,1905268,4.0,B
5,1905272,1.3333333333333333,
5,190553,5.5,B
5,190561,8.142857142857142,B
5,1905636,1.75,C
5,190569,5.0,D
5,1905701,1.8571428571428572,A
5,1905739,3.0,C
5,190575,3.5,C
5,1905781,1.6153846153846154,B
5,1906015,2.75,C
5,1906471,5.333333333333333,B
5,190648,5.411764705882353,D
5,19069,8.142857142857142,C
5,190690,13.136363636363637,C
5,1907003,1.625,B
5,1907005,1.0769230769230769,B
5,1907013,3.3,B
5,1907060,3.0,B
5,1907103,2.4,B
5,190718,0.75,A
5,190725,20.77777777777778,D
5,1907291,1.6666666666666667,D
5,19075,8.6875,D
5,1907576,4.090909090909091,B
5,1907747,0.6,C
5,190778,3.4,D
5,190782,3.4285714285714284,D
5,1908018,1.5714285714285714,B
5,190838,1.6,B
5,190839,1.8421052631578947,B
5,190846,4.2727272727272725,A
5,19086,11.666666666666666,B
5,19087,32.76470588235294,C
5,1908788,7.0,C
5,190883,5.9,C
5,1908930,6.75,B
5,190895,3.5,C
5,19096,7.785714285714286,B
5,1909615,3.2,A
5,1909642,2.5,C
5,19098,8.685714285714285,C
5,1910037,3.2857142857142856,C
5,1910173,5.0,B
5,191023,9.454545454545455,B
5,1910350,0.4,D
5,191069,6.6,B
5,1910772,2.75,A
5,191081,6.724137931034483,B
5,191089,2.888888888888889,C
5,191109,8.142857142857142,A
5,191121,4.933333333333334,D
5,191124,8.411764705882353,A
5,191127,1.1428571428571428,B
5,1911462,3.6666666666666665,A
5,191158,1.5,A
5,191159,4.9375,C
5,191164,6.784810126582278,C
5,191179,8.5,A
5,19118,10.533333333333333,C
5,1911813,2.0,D
5,191199,3.1,C
5,191201,3.4,D
5,191216,11.571428571428571,C
5,19122,7.934579439252336,B
5,1912256,0.8333333333333334,B
5,191237,5.555555555555555,D
5,191253,8.5,C
5,191256,1.6,D
5,191261,7.142857142857143,A
5,191282,7.209302325581396,C
5,191312,6.909090909090909,C
5,191314,8.8,B
5,191320,2.5,D
5,191322,3.111111111111111,B
5,191331,4.4222222222222225,C
5,1913426,3.5,D
5,191354,10.68421052631579,B
5,19136,7.5,C
5,191377,4.8,D
5,191378,8.0,D
5,191381,3.5,B
5,191387,6.333333333333333,C
5,19139,7.0,C
5,191394,4.545454545454546,D
5,191409,4.4,D
5,19141,10.573770491803279,C
5,191411,1.3333333333333333,D
5,191423,3.2222222222222223,B
5,19144,2.2,C
5,191444,6.166666666666667,D
5,191459,2.4545454545454546,C
5,191463,1.8,B
5,191478,4.0,A
5,191481,2.0,A
5,191482,9.11111111111111,A
5,19149,2.8,A
5,191494,3.769230769230769,A
5,19150,9.944444444444445,D
5,1915138,2.727272727272727,B
5,191519,14.0,B
5,191537,4.0,C
5,19155,5.909090909090909,D
5,191553,5.888888888888889,B
5,191557,3.6,C
5,19156,6.363636363636363,A
5,191560,6.625,A
5,1915692,3.142857142857143,D
5,191573,4.25,B
5,191576,14.0625,A
5,19158,17.25,C
5,19159,10.454545454545455,D
5,191595,4.066666666666666,A
5,191606,26.25,C
5,191607,3.0,D
5,191608,3.2,D
5,19161,13.25,A
5,191610,9.7,B
5,191617,3.0,C
5,19162,5.833333333333333,C
5,19164,12.612244897959183,C
5,1916463,4.75,B
5,1916618,1.4,A
5,191677,3.56,B
5,191712,4.285714285714286,C
5,191716,5.159090909090909,C
5,1917184,1.0,D
5,191720,5.029411764705882,C
5,191732,2.0,C
5,1917446,2.3333333333333335,D
5,1917614,1.5,C
5,1917657,1.1666666666666667,C
5,191766,10.333333333333334,B
5,1918025,0.75,A
5,19183,4.363636363636363,B
5,191839,3.0,B
5,19186,10.777777777777779,B
5,19188,15.978260869565217,B
5,191889,4.125,A
5,19189,6.465116279069767,C
5,191894,4.5,C
5,191902,12.25,C
5,1919027,1.4444444444444444,A
5,191914,3.0,C
5,191915,4.363636363636363,B
5,191926,4.875,B
5,191936,9.11111111111111,B
5,191939,12.125,
5,191949,18.083333333333332,A
5,191956,4.5,B
5,1919607,2.3333333333333335,C
5,1919691,4.333333333333333,C
5,1919692,3.0,C
5,1919718,4.0,C
5,19204,50.44444444444444,C
5,192061,1.8181818181818181,D
5,192078,7.633333333333334,C
5,192094,0.5714285714285714,C
5,192102,10.133333333333333,C
5,192104,4.0,C
5,192105,3.6666666666666665,C
5,192112,7.75,B
5,192127,4.818181818181818,D
5,192136,1.0,C
5,192156,4.9,D
5,19218,11.466666666666667,B
5,192193,6.888888888888889,A
5,192200,6.5,A
5,192280,3.888888888888889,A
5,19229,7.125,C
5,192293,8.310344827586206,A
5,192312,3.588235294117647,B
5,192317,56.333333333333336,A
5,192328,12.548387096774194,C
5,192333,11.0,B
5,192339,10.0,C
5,192341,3.1857142857142855,B
5,192350,6.4375,C
5,192359,4.611111111111111,C
5,192371,4.0,C
5,19238,3.0869565217391304,C
5,1924076,3.0,D
5,19242,10.461538461538462,C
5,192423,15.433962264150944,
5,1924429,1.5714285714285714,C
5,192459,4.444444444444445,A
5,192463,5.0,
5,192470,13.657142857142857,B
5,192476,5.636363636363637,B
5,192477,6.490196078431373,
5,192478,6.2,B
5,192479,5.67741935483871,B
5,192480,5.769230769230769,B
5,192500,6.5,D
5,1925017,1.3333333333333333,D
5,192504,13.03125,B
5,192523,2.3333333333333335,C
5,192524,3.25,D
5,19253,10.333333333333334,B
5,1925307,2.111111111111111,C
5,192531,7.5,A
5,192543,5.8,B
5,192557,7.4,B
5,1925589,1.6363636363636365,B
5,1925675,1.6666666666666667,C
5,192605,2.5,C
5,192606,2.6666666666666665,C
5,1926060,0.6,D
5,192617,6.285714285714286,C
5,19262,19.428571428571427,C
5,19263,11.0,C
5,1926342,0.2,B
5,192648,2.0,C
5,19265,11.89247311827957,D
5,192652,4.933333333333334,B
5,192654,8.75,C
5,19266,4.7,C
5,192709,7.333333333333333,C
5,192725,5.066666666666666,D
5,19274,9.375,B
5,192752,3.6153846153846154,D
5,192754,4.7272727272727275,C
5,192767,1.1666666666666667,C
5,192768,4.5,C
5,1927684,1.4,B
5,192772,7.0,D
5,192785,8.428571428571429,B
5,192805,5.833333333333333,C
5,1928084,12.75,C
5,192823,16.91111111111111,B
5,192837,8.666666666666666,A
5,192856,24.060606060606062,A
5,192861,4.0,B
5,192865,2.3333333333333335,D
5,192867,6.375,B
5,192876,6.666666666666667,B
5,192899,5.0,C
5,1929,5.125,D
5,19293,37.666666666666664,B
5,192957,9.75,C
5,19296,13.878048780487806,A
5,192979,3.2666666666666666,C
5,192995,1.7777777777777777,B
5,192999,2.8,C
5,193001,5.604166666666667,C
5,193018,7.714285714285714,C
5,193020,6.25,D
5,193021,8.5,
5,193032,6.555555555555555,D
5,193039,2.142857142857143,B
5,1930548,2.0,B
5,193059,6.815384615384615,B
5,193072,4.9655172413793105,A
5,193102,7.0,A
5,193103,9.3125,D
5,193108,4.833333333333333,C
5,193122,8.333333333333334,C
5,193127,2.2857142857142856,A
5,193130,5.5,C
5,19315,1.5,C
5,193156,6.285714285714286,B
5,19316,2.7142857142857144,C
5,1931726,1.5,B
5,193182,5.2727272727272725,C
5,1931855,1.75,C
5,193190,21.142857142857142,C
5,193198,3.0952380952380953,C
5,1932251,1.3076923076923077,B
5,193241,6.708333333333333,B
5,19327,21.555555555555557,A
5,193274,11.631578947368421,A
5,193308,3.111111111111111,C
5,193323,4.714285714285714,D
5,19333,7.041666666666667,D
5,193332,7.142857142857143,C
5,193337,5.833333333333333,A
5,193340,10.583333333333334,B
5,193361,8.6,B
5,193366,7.181818181818182,C
5,193383,2.0,C
5,193384,1.8333333333333333,C
5,193400,6.264705882352941,B
5,193405,3.5,
5,1934116,3.875,B
5,193416,3.9,B
5,193429,11.32,D
5,193466,22.62162162162162,A
5,193481,11.333333333333334,C
5,19357,5.0,B
5,193576,0.8,A
5,193582,6.142857142857143,C
5,19362,4.25,A
5,193621,6.842105263157895,C
5,19364,0.3333333333333333,
5,193663,19.454545454545453,B
5,193685,3.5,D
5,193687,4.071428571428571,C
5,193690,1.8571428571428572,D
5,1937,11.0,C
5,193726,4.166666666666667,B
5,19374,6.964285714285714,B
5,19376,19.329268292682926,C
5,193772,10.0,B
5,193799,11.8,A
5,19380,12.025641025641026,A
5,193800,11.0,B
5,19383,19.272727272727273,B
5,193834,6.157894736842105,C
5,193842,5.029850746268656,B
5,193849,7.0,B
5,193866,8.363636363636363,C
5,193895,4.6,A
5,193899,4.0,A
5,193936,4.8,C
5,193943,6.333333333333333,C
5,193945,7.0,C
5,193954,83.0,B
5,193955,6.0,B
5,194003,3.75,C
5,194025,13.823529411764707,C
5,194038,4.117647058823529,C
5,194066,6.806451612903226,A
5,194067,9.88888888888889,A
5,194076,11.19047619047619,B
5,194081,2.5454545454545454,D
5,194088,6.071428571428571,B
5,194126,5.625,D
5,194134,17.545454545454547,B
5,19415,16.875,C
5,194158,5.769230769230769,D
5,194184,6.25,B
5,1941893,1.5,C
5,194208,2.823529411764706,D
5,1942302,1.3333333333333333,A
5,1942343,0.3333333333333333,B
5,194237,2.764705882352941,B
5,194255,3.4545454545454546,C
5,194282,2.727272727272727,B
5,194289,6.666666666666667,C
5,194305,7.083333333333333,C
5,194314,8.942857142857143,D
5,19439,9.75531914893617,C
5,194415,3.727272727272727,B
5,194424,4.466666666666667,C
5,194446,6.714285714285714,C
5,194477,3.0,C
5,19451,5.615384615384615,C
5,194527,5.142857142857143,D
5,19453,5.0,C
5,194544,4.473684210526316,C
5,19456,11.285714285714286,B
5,194562,6.631578947368421,B
5,19460,18.818181818181817,A
5,194610,8.333333333333334,C
5,19463,10.394957983193278,A
5,194644,9.3,C
5,194710,8.0,B
5,194722,2.3333333333333335,D
5,194728,2.3333333333333335,C
5,194750,1.8,D
5,194798,3.4444444444444446,C
5,194825,6.0,B
5,19483,2.7222222222222223,C
5,194831,3.769230769230769,A
5,19485,18.75,C
5,19486,21.186274509803923,D
5,1948617,3.5,D
5,194902,7.285714285714286,A
5,194906,2.4166666666666665,D
5,194909,1.5294117647058822,D
5,194988,6.25,B
5,1949921,1.3333333333333333,D
5,1950,8.6,D
5,195030,7.033333333333333,B
5,195038,3.6666666666666665,C
5,19506,4.966292134831461,C
5,195112,14.272727272727273,B
5,195124,8.5,C
5,195128,5.266666666666667,C
5,195140,4.375,C
5,19519,8.0,C
5,195197,2.5,C
5,195209,3.5,C
5,195214,10.638297872340425,D
5,19522,6.916666666666667,C
5,195226,5.2,C
5,195239,5.666666666666667,B
5,19524,4.2727272727272725,C
5,195245,5.2,A
5,195251,2.8333333333333335,D
5,19528,6.2,C
5,195286,4.291666666666667,C
5,195288,2.9411764705882355,C
5,195289,4.090909090909091,B
5,195297,6.294117647058823,B
5,195302,4.734375,B
5,195304,5.0,
5,195308,2.962962962962963,C
5,195323,7.630434782608695,B
5,195325,8.647058823529411,B
5,195329,2.6,B
5,1953699,1.2,B
5,19537,7.8,A
5,19539,7.0,A
5,1954,11.72,A
5,195408,6.099173553719008,B
5,195409,4.857142857142857,B
5,195412,3.2222222222222223,B
5,195429,1.1666666666666667,B
5,195430,1.4,B
5,19544,13.076923076923077,B
5,19547,15.11111111111111,C
5,195487,5.111111111111111,C
5,195488,7.0,B
5,195494,6.583333333333333,B
5,195498,1.6,C
5,195505,7.538461538461538,
5,195512,11.04,C
5,195524,4.166666666666667,A
5,195525,4.894736842105263,A
5,195549,6.181818181818182,D
5,195555,4.571428571428571,B
5,195578,1.2,C
5,195581,3.625,B
5,195595,15.142857142857142,B
5,195599,4.4375,D
5,19561,27.454545454545453,A
5,19564,16.87142857142857,B
5,195641,8.272727272727273,B
5,195645,26.75,C
5,19566,3.142857142857143,C
5,19567,4.7,C
5,195677,7.266666666666667,D
5,195696,10.838709677419354,D
5,195697,3.5,D
5,195698,1.9285714285714286,C
5,195705,11.523809523809524,B
5,195751,5.791666666666667,D
5,19580,8.821428571428571,A
5,195829,7.1,B
5,195857,3.0,D
5,19589,4.545454545454546,C
5,195892,5.769230769230769,C
5,195893,5.086956521739131,D
5,195898,6.75,B
5,195906,8.6,C
5,195910,11.0,C
5,195911,11.0,A
5,195972,5.5,A
5,195979,11.157894736842104,B
5,19599,3.125,C
5,196025,1.5714285714285714,C
5,196056,3.793103448275862,C
5,19606,34.333333333333336,C
5,196070,4.7894736842105265,C
5,196071,5.0588235294117645,C
5,196103,1.72,C
5,196116,0.8571428571428571,C
5,196134,7.461538461538462,A
5,196135,6.285714285714286,B
5,196159,5.0625,D
5,196174,10.55,B
5,196183,9.5,C
5,1962,5.886792452830188,B
5,19621,3.1875,B
5,196210,6.341463414634147,A
5,196251,10.4,C
5,196252,12.625,B
5,196255,3.25,C
5,196266,6.6521739130434785,D
5,196267,6.444444444444445,D
5,196268,10.285714285714286,D
5,196275,5.2727272727272725,C
5,196299,2.3333333333333335,B
5,19630,18.75,C
5,19631,8.047619047619047,A
5,196322,5.0,B
5,196333,5.608695652173913,B
5,196342,0.0,B
5,196344,7.653061224489796,A
5,19636,11.75,C
5,1963693,3.4,D
5,196386,3.0277777777777777,B
5,196402,2.5384615384615383,C
5,196439,5.157894736842105,D
5,196454,5.083333333333333,B
5,196455,3.95,D
5,196460,5.678571428571429,C
5,196466,5.1,D
5,196482,13.790697674418604,C
5,196489,4.642857142857143,C
5,196490,6.25,D
5,1964948,5.142857142857143,B
5,196497,7.666666666666667,D
5,196535,5.75,B
5,196565,4.173913043478261,B
5,19657,14.50909090909091,C
5,196575,3.875,B
5,19658,12.25,C
5,196580,10.4,C
5,196583,2.125,D
5,196590,6.1,A
5,196595,7.75,A
5,19662,17.381818181818183,C
5,196647,7.666666666666667,D
5,19666,19.466666666666665,
5,19667,5.0,B
5,196684,8.310344827586206,D
5,1966888,17.666666666666668,
5,196708,6.333333333333333,B
5,19675,8.302752293577981,C
5,196752,4.0,C
5,196765,8.272727272727273,C
5,196775,2.7142857142857144,B
5,196781,5.545454545454546,C
5,1968,7.130081300813008,C
5,19680,6.523809523809524,B
5,196802,8.0,C
5,196829,10.333333333333334,C
5,19683,7.214285714285714,A
5,196840,3.608695652173913,B
5,196849,14.653846153846153,C
5,19686,6.769230769230769,B
5,196866,0.8,C
5,196910,7.6,D
5,19695,17.5,B
5,19696,43.78947368421053,A
5,196963,6.666666666666667,C
5,196985,3.9,C
5,196986,3.5714285714285716,B
5,19700,23.25,C
5,197005,12.444444444444445,B
5,197006,6.8,B
5,197012,6.071428571428571,C
5,197018,8.833333333333334,C
5,197030,3.3333333333333335,A
5,197053,5.0,B
5,197066,2.8333333333333335,D
5,197068,1.0,D
5,197071,1.0,B
5,197081,1.8,D
5,19709,17.5,
5,19712,5.833333333333333,D
5,1971203,2.5,B
5,19713,11.205882352941176,
5,1971812,0.3333333333333333,B
5,1971960,1.0,D
5,1972,9.5,C
5,19723,14.88888888888889,A
5,19744,16.833333333333332,B
5,19746,52.42857142857143,A
5,19753,9.714285714285714,D
5,19755,15.866666666666667,C
5,19759,9.666666666666666,C
5,19765,3.4545454545454546,B
5,19767,15.5,B
5,19771,20.5,D
5,19775,7.522388059701493,B
5,19779,6.958333333333333,D
5,19789,21.875,C
5,19812,3.3333333333333335,C
5,1981822,1.6666666666666667,B
5,19834,8.175438596491228,A
5,19842,9.544117647058824,C
5,19843,5.879310344827586,B
5,19850,5.911764705882353,D
5,19867,12.333333333333334,B
5,1987,4.0,C
5,19870,7.771929824561403,B
5,1988,4.5,C
5,19882,8.209302325581396,D
5,19888,9.744186046511627,C
5,1988853,4.8,B
5,1989,3.357142857142857,C
5,19898,11.457142857142857,B
5,19904,6.444444444444445,B
5,19907,15.0,B
5,19913,16.779411764705884,B
5,1992,5.0,C
5,19924,10.090909090909092,A
5,19931,6.5,D
5,1994,5.128205128205129,B
5,19947,6.411764705882353,C
5,19949,26.142857142857142,A
5,19955,21.666666666666668,D
5,19964,7.9423076923076925,C
5,19966,11.8125,C
5,19968,24.0,B
5,19970,9.76923076923077,A
5,19975,6.285714285714286,C
5,19986,13.361702127659575,B
5,19987,14.233644859813085,D
5,19990,8.222222222222221,C
5,20001,16.8,C
5,2000932,4.526315789473684,B
5,20011,14.428571428571429,C
5,20012,19.125,A
5,20019,8.416666666666666,D
5,20022,3.9655172413793105,C
5,20023,12.44,A
5,20040,26.34375,C
5,20041,22.875,A
5,20047,6.642857142857143,B
5,20048,1.3333333333333333,A
5,20059,6.779487179487179,C
5,20061,44.333333333333336,B
5,200684,3.375,B
5,200706,1.6,A
5,200744,1.6,D
5,20075,12.03225806451613,D
5,200760,4.666666666666667,B
5,200763,4.7894736842105265,B
5,200766,4.8,C
5,20077,11.107142857142858,C
5,200772,13.382352941176471,D
5,200785,1.125,B
5,20081,19.9,C
5,200810,0.8,C
5,200832,8.36,A
5,200866,0.6666666666666666,C
5,200868,3.272727272727273,B
5,200896,4.25,D
5,200939,5.769230769230769,B
5,200957,9.166666666666666,B
5,200958,1.2,C
5,200960,5.8,
5,200963,4.9375,B
5,200967,2.3333333333333335,D
5,200989,9.5,B
5,200995,4.9375,D
5,201000,5.0,B
5,201001,1.5,C
5,20102,6.866666666666666,B
5,201037,20.785714285714285,B
5,201069,4.428571428571429,A
5,201071,6.105263157894737,C
5,201101,5.285714285714286,A
5,201109,14.8,B
5,201121,5.434782608695652,D
5,201139,11.166666666666666,C
5,201183,3.7142857142857144,
5,201190,2.6,C
5,201200,6.666666666666667,A
5,201210,5.222222222222222,C
5,201212,2.923076923076923,A
5,201219,2.8,B
5,201229,6.323529411764706,B
5,201233,9.217391304347826,A
5,201282,6.516129032258065,C
5,20129,5.0,A
5,2013,14.285714285714286,D
5,20130,8.025641025641026,B
5,201317,5.8,B
5,20132,8.210526315789474,C
5,201334,2.230769230769231,C
5,201337,4.875,
5,201346,5.037037037037037,A
5,201347,8.526315789473685,C
5,20136,3.466666666666667,B
5,201371,1.8333333333333333,C
5,201375,0.6666666666666666,C
5,201413,2.1666666666666665,C
5,201441,2.6666666666666665,C
5,201466,7.0,B
5,201470,6.923076923076923,C
5,201484,2.3636363636363638,C
5,201503,1.6666666666666667,C
5,201509,2.5454545454545454,A
5,201517,9.0,C
5,201537,44.05555555555556,C
5,20154,26.5,C
5,201544,5.2727272727272725,B
5,20155,31.096153846153847,C
5,201563,7.6,B
5,201618,2.3333333333333335,B
5,20162,6.451612903225806,B
